ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0040017	positive regulation of locomotion	480	0.345717558912575	1.41229704052482	0.000646466544943635	0.026193691904979	0.0222724240301749	2661	tags=31%, list=16%, signal=27%	9510/10630/171024/11170/23500/8660/25777/7048/8013/9475/51564/91663/5295/26012/147372/59/6774/3491/4739/9423/55604/117581/23604/388/3912/6237/23075/284119/10979/22800/81/85360/604/3315/5293/8322/7057/2316/9943/6776/5587/71/3603/80005/8828/1613/11149/5286/1902/2475/5156/4641/84913/382/8895/5795/1072/3688/65018/5336/10253/5159/301/5641/958/3480/3717/79846/2890/91/3091/2621/857/284/1398/5604/2185/58494/2159/2043/64115/1435/27/3918/6868/2246/5606/9270/5154/2017/4233/57214/2660/3676/116150/9353/506/4316/3690/158747/84299/196527/3570/5879/2526/8482/10016/5216/59341/977/6648/11235/3655/27161/65992/4638/7082/14/253260/4162/57142/90550/285966/207/5578/10000/80310/93185/3643/54910/79647/3675/4067/2152/57669/8877/10500/6376/10059/5291/80139/1012/79567/284114/2651/54453/58515/5054/3554
GO:0050435	amyloid-beta metabolic process	53	0.556911900106768	1.77440511396062	0.000657103369808658	0.0263674293759669	0.0224201525228902	2490	tags=38%, list=15%, signal=32%	10418/9475/6093/836/5663/114134/2043/54103/3949/8678/5970/3459/23163/9619/1454/6253/57142/8301/4915/5300
GO:0007266	Rho protein signal transduction	127	0.453777507249141	1.63206484341143	0.00066025449166986	0.0263674293759669	0.0224201525228902	1651	tags=28%, list=10%, signal=25%	10630/5894/9475/9411/10602/9423/5364/11214/6093/388/23189/2059/64283/10979/10928/604/57493/396/83892/1902/1072/3688/90627/2768/139818/120892/392/613/27/56990/8727/4233/23365/10211/5879
GO:1902905	positive regulation of supramolecular fiber organization	151	0.441115937691639	1.62360080632363	0.000668890482915633	0.0265215076476048	0.0225511648525842	1804	tags=26%, list=11%, signal=23%	25802/11034/171024/9475/10602/10174/9788/10810/4771/1490/55604/23075/10979/2316/8936/5587/9948/2876/1902/2475/382/28984/123720/1072/28964/5663/7408/2185/9270/23191/2017/4233/89795/7168/6422/5879/22919/5216/59341
GO:0000045	autophagosome assembly	138	0.446612837963883	1.62681997538874	0.000698108997232429	0.0271685927307085	0.0231013795152124	3273	tags=39%, list=20%, signal=32%	6009/54764/5562/440738/9706/23032/488/55062/23673/23710/81671/9531/84557/2475/10312/65018/5663/79065/120892/11345/8454/340061/58476/26100/987/9907/8678/8987/162427/5861/51100/60673/55054/9554/7874/5899/165324/23130/9690/2033/83460/10670/11152/10043/57521/9776/23241/9474/29979/64121/5289/83734/9978/57154
GO:0015850	organic hydroxy compound transport	181	0.425259700061567	1.59436563590435	0.000690910517721203	0.0271685927307085	0.0231013795152124	2006	tags=30%, list=12%, signal=27%	2824/114897/302/18/23673/10928/25987/60/57153/2668/5781/65010/5045/5468/7376/27183/6646/24/65018/219931/10257/10227/80704/140606/10560/4864/857/9218/114134/4792/29801/338/9525/27346/8714/57614/3949/116150/7052/1312/114879/55207/3690/9194/23446/3351/5865/706/654/6256/32/1861/9619/185
GO:0009314	response to radiation	381	-0.301042097542666	-1.38204297222512	0.000699893489549867	0.0271685927307085	0.0231013795152124	2176	tags=22%, list=13%, signal=20%	351/94241/3815/8692/7040/6310/1408/2903/11190/3727/5961/7076/602/2074/4311/596/4312/4313/1788/63979/5796/143570/1956/58493/6356/65009/8533/8831/84446/468/785/10715/51149/1643/6354/4436/4216/3428/1385/1958/8864/5481/675/8553/25896/2138/4776/894/10347/23028/85461/84328/6423/8493/90427/2189/64710/672/83759/5429/7439/1153/51435/7157/5602/83695/3592/477/27113/5111/3150/3269/4193/8863/7508/2131/4212/23657/1281/84152/7158/4239/7846/1026/7412
GO:0071280	cellular response to copper ion	16	0.749514060035082	1.84881844146156	0.000717140037712185	0.0276447524259746	0.0235062567916772	813	tags=38%, list=5%, signal=36%	4502/4501/4493/4499/84557/3297
GO:0014823	response to activity	71	0.532313701877911	1.76433989953397	0.000769786733899626	0.0294187594950205	0.025014690112862	2148	tags=39%, list=13%, signal=34%	302/10060/1284/5562/2730/3952/5019/54407/847/7384/3297/1072/3688/79147/10014/3091/114789/5290/1605/2660/867/1535/3690/654/6648/5467/51719/23371
GO:0030048	actin filament-based movement	103	0.480436604517574	1.67341153086375	0.000773759482304629	0.0294187594950205	0.025014690112862	1835	tags=28%, list=11%, signal=25%	783/10630/25777/10060/6332/59/6781/6093/488/4637/4628/81/2316/2013/23171/476/6717/4641/54795/3764/857/3752/5290/55742/4627/7168/817/8976/54874
GO:0050927	positive regulation of positive chemotaxis	22	-0.66055693597757	-1.90452753108999	0.000788199751332887	0.0295981456991272	0.0251672217077789	1667	tags=41%, list=10%, signal=37%	5228/2277/7424/7422/4088/3673/1901/2255/6387
