ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0050678	regulation of epithelial cell proliferation	20/365	273/12778	0.0732600732600733	2.564704701691	4.4812003886809	0.000113163359200797	0.0059468165284361	0.00462666365611193	CXCL12/WNT2/ST8SIA1/FGF10/DUSP10/ROBO1/CDKN2B/SOX9/JUN/SMO/HMOX1/VEGFA/IL12A/VASH2/TGFB2/GDF5/EGR3/SFRP2/FGFR2/CCL11	20
GO:1905332	positive regulation of morphogenesis of an epithelium	6/365	28/12778	0.214285714285714	7.50176125244618	5.90578242646194	0.000115272960176854	0.00595524985864512	0.00463322484430253	LIF/LGR4/SOX9/SMO/VEGFA/AGT	6
GO:0048762	mesenchymal cell differentiation	17/365	211/12778	0.0805687203791469	2.82056742193079	4.5725102642068	0.000117668004658942	0.00595524985864512	0.00463322484430253	COL1A1/WNT2/SEMA3A/FGF10/SLC39A10/SOX9/HGF/SMO/SEMA6D/VEGFA/VASN/AGT/TGFB2/NRG1/SFRP2/FGFR2/ELL3	17
GO:0002028	regulation of sodium ion transport	8/365	53/12778	0.150943396226415	5.28425949857844	5.35929063465941	0.000118250962444139	0.00595524985864512	0.00463322484430253	PRKCE/P2RX7/NEDD4L/FGF13/SCN1B/AGT/SPTBN4/WNK4	8
GO:0031952	regulation of protein autophosphorylation	4/365	10/12778	0.4	14.0032876712329	7.05365534604906	0.000119985612026413	0.00595983327681881	0.00463679077477702	NEK10/RASSF2/VEGFA/NRG1	4
GO:0060993	kidney morphogenesis	9/365	68/12778	0.132352941176471	4.6334407735697	5.15136435382365	0.000127667956596514	0.00625572987322919	0.00486700033682301	SOX4/FGF10/LIF/LGR4/SOX9/SMO/VEGFA/AGT/WNK4	9
GO:0023061	signal release	23/365	343/12778	0.0670553935860058	2.34748991573146	4.33782663301368	0.000134944491200376	0.00652411633456749	0.00507580682690536	CCKAR/SOX4/CXCL12/CCN3/SLC6A9/LIF/PRKCE/PLA2G4A/P2RX7/AGT/GPR68/ADCY8/CAMK2A/ADRA2A/SNCAIP/NGF/ADORA1/PTGS2/WNK4/PER2/EPHA5/ACVR1C/TNFRSF11A	23
GO:0040008	regulation of growth	29/365	485/12778	0.0597938144329897	2.09327496116368	4.20914446924353	0.000142053444810032	0.00674260479177101	0.00524579233081148	CXCL12/GDF15/WNT2/SEMA3A/CCN3/CRABP2/DUSP10/RND2/BDKRB1/NEDD4L/FGF13/SMO/SEMA6D/VEGFA/AGT/RGS4/TGFB2/PI16/GDF5/IL17RB/NRG1/CXCL16/SPTBN4/SFRP2/NGF/FGFR2/SGK2/LGI1/COLQ	29
GO:0046849	bone remodeling	9/365	69/12778	0.130434782608696	4.56628945801072	5.09340191495205	0.00014318272723838	0.00674260479177101	0.00524579233081148	TMEM119/S1PR1/LGR4/P2RX7/RASSF2/GDF5/ACP5/INPP5D/TNFRSF11A	9
GO:0060485	mesenchyme development	19/365	257/12778	0.0739299610894942	2.5881562816481	4.41024577439316	0.000148603381951132	0.00683244771178154	0.00531569073288662	COL1A1/SOX4/WNT2/SEMA3A/FGF10/ROBO1/SLC39A10/SOX9/HGF/SMO/SEMA6D/VEGFA/VASN/AGT/TGFB2/NRG1/SFRP2/FGFR2/ELL3	19
GO:0070663	regulation of leukocyte proliferation	15/365	175/12778	0.0857142857142857	3.00070450097847	4.56969808145006	0.000148859175187739	0.00683244771178154	0.00531569073288662	VCAM1/EPHB2/FGF10/SLC39A10/IL12A/IL34/SPTA1/CCL8/LGALS9/LGALS9C/TNFSF13B/TSPAN32/HLA-A/INPP5D/TNFSF9	15
GO:0007423	sensory organ development	27/365	440/12778	0.0613636363636364	2.14823163138232	4.20296684232231	0.000158486440792568	0.00718339792892316	0.0055887323858432	SOX4/WNT2/RHOJ/TBX18/SLC4A7/ALDH1A3/EPHB2/FGF10/MEIS2/SOX9/JUN/VEGFA/CDON/SAMD11/BMPER/SLITRK6/TGFB2/LCTL/MAFB/RAB11FIP4/PLPPR4/MERTK/TFAP2A/PER2/FGFR2/JAG2/PBX2	27
GO:0035265	organ growth	13/365	139/12778	0.0935251798561151	3.27414999507244	4.62266744079162	0.000172252658873926	0.00750423326205732	0.00583834445447023	WNT2/FGF10/S1PR1/RSPO2/SOX9/SMO/RGS4/TGFB2/PI16/COL27A1/NRG1/FGFR2/TENM4	13
GO:0002715	regulation of natural killer cell mediated immunity	6/365	30/12778	0.2	7.00164383561644	5.64328937883184	0.00017312241144906	0.00750423326205732	0.00583834445447023	IL12A/LGALS9/RAET1G/CADM1/HLA-A/INPP5D	6
GO:0045687	positive regulation of glial cell differentiation	6/365	30/12778	0.2	7.00164383561644	5.64328937883184	0.00017312241144906	0.00750423326205732	0.00583834445447023	LIF/IL34/EGR2/ZNF365/ZNF488/TENM4	6
GO:1903706	regulation of hemopoiesis	21/365	304/12778	0.0690789473684211	2.41833093006489	4.29174586809635	0.00017488148210415	0.00750423326205732	0.00583834445447023	SOX4/LRRC17/RAB7B/TNFRSF11B/LIF/DUSP10/RASSF2/TNFAIP6/MEIS2/YPEL4/SOCS1/EEIG1/GPR68/IL34/MAFB/EGR3/LGALS9/CAMK4/INPP5D/TNFSF9/TNFRSF11A	21
GO:0043266	regulation of potassium ion transport	8/365	56/12778	0.142857142857143	5.00117416829746	5.14548452185674	0.000175912803991967	0.00750423326205732	0.00583834445447023	NEDD4L/ANK2/KCNE3/KCNS1/RGS4/ADRA2A/ADORA1/WNK4	8
GO:0048588	developmental cell growth	15/365	178/12778	0.0842696629213483	2.95013082961367	4.49273681833509	0.000179704552207943	0.00757684542216279	0.00589483720828992	CXCL12/SEMA3A/CRABP2/FLRT3/RND2/POSTN/CYFIP2/NEDD4L/FGF13/SOX9/SEMA6D/VEGFA/RGS4/PI16/NGF	15
GO:0070665	positive regulation of leukocyte proliferation	11/365	104/12778	0.105769230769231	3.70279241306639	4.74564241932351	0.000184039498069242	0.00759438273995081	0.00590848136066077	VCAM1/EPHB2/FGF10/SLC39A10/IL12A/IL34/SPTA1/LGALS9/TNFSF13B/HLA-A/TNFSF9	11
GO:0032310	prostaglandin secretion	4/365	11/12778	0.363636363636364	12.7302615193026	6.67393710996847	0.00018430934393703	0.00759438273995081	0.00590848136066077	PLA2G4A/P2RX7/PTGS2/TNFRSF11A	4
GO:0060047	heart contraction	15/365	179/12778	0.0837988826815642	2.9336496517946	4.46744041440522	0.000191149247535326	0.0077877210287988	0.00605889986274009	TBX18/SGCD/CLIC2/NEDD4L/FGF13/ADM2/ANK2/SCN1B/KCNE3/AGT/RGS4/TGFB2/CACNA1G/SPTBN4/ADORA1	15
GO:0016049	cell growth	25/365	398/12778	0.0628140703517588	2.19900874234185	4.1670246095052	0.000193868971457601	0.00781076545005844	0.00607682857902187	CXCL12/SEMA3A/CCN3/CRABP2/FLRT3/RND2/POSTN/CYFIP2/BDKRB1/NEDD4L/FGF13/SOX9/SEMA6D/VEGFA/AGT/RGS4/TGFB2/PI16/IL17RB/NRG1/CXCL16/SFRP2/NGF/SGK2/LGI1	25
GO:0031069	hair follicle morphogenesis	5/365	20/12778	0.25	8.75205479452055	5.94926116980302	0.000201304464427293	0.00794273586821181	0.0061795024608261	FST/FGF10/SMO/TGFB2/FGFR2	5
GO:0001649	osteoblast differentiation	16/365	200/12778	0.08	2.80065753424658	4.40111611849908	0.000201525565326941	0.00794273586821181	0.0061795024608261	ITGA11/COL1A1/TMEM119/TENT5A/LGR4/RSPO2/RASSF2/TNFAIP6/SOX9/HGF/DNAI3/SMO/VEGFA/CYP24A1/SFRP2/FGFR2	16
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	13/365	143/12778	0.0909090909090909	3.18256537982565	4.50059734465227	0.000228607222745742	0.00884721453956642	0.00688319301130375	CXCL12/ADCY1/S1PR1/GNG2/ADM2/GPR68/RAMP3/ADCY8/ADCY4/ADRA2A/RXFP1/ADORA1/GPR78	13
GO:0002573	myeloid leukocyte differentiation	15/365	182/12778	0.0824175824175824	2.88529278940238	4.39259007993649	0.000229354155190084	0.00884721453956642	0.00688319301130375	LRRC17/TNFRSF11B/LIF/RASSF2/TNFAIP6/SOCS1/JUN/EEIG1/VEGFA/GPR68/IL34/MAFB/CAMK4/INPP5D/TNFRSF11A	15
GO:0043583	ear development	14/365	163/12778	0.0858895705521472	3.00684091100092	4.42166282813431	0.000240787574998041	0.00919048154676733	0.00715025707473407	TBX18/SLC4A7/ALDH1A3/EPHB2/FGF10/SOX9/BMPER/SLITRK6/TGFB2/MAFB/PLPPR4/TFAP2A/FGFR2/JAG2	14
GO:0140353	lipid export from cell	6/365	32/12778	0.1875	6.56404109589041	5.40381985937177	0.000251778720287611	0.00944175663080479	0.00734575079703801	PLA2G4A/P2RX7/AGT/PTGS2/WNK4/TNFRSF11A	6
GO:0032970	regulation of actin filament-based process	22/365	335/12778	0.0656716417910448	2.2990472296054	4.13149561299292	0.00025257870744293	0.00944175663080479	0.00734575079703801	CXCL12/AMOT/ARHGAP28/S1PR1/RND2/PRKCE/CYFIP2/FGF13/CORO2B/DNAI3/ANK2/PAK3/RGS4/CRACD/TGFB2/CIT/SPTA1/SPTBN4/CDC42EP5/ADORA1/EPHA5/CCL11	22
GO:0051952	regulation of amine transport	7/365	45/12778	0.155555555555556	5.44572298325723	5.12278096626558	0.000260685325082189	0.00964535702804098	0.0075041532891543	CXCL12/P2RX7/RGS4/SLC7A5/ADRA2A/ADORA1/PER2	7
GO:0010766	negative regulation of sodium ion transport	4/365	12/12778	0.333333333333333	11.6694063926941	6.34053584985051	0.000270253598645599	0.00989837927968627	0.00770100631972572	PRKCE/NEDD4L/AGT/WNK4	4
GO:0042472	inner ear morphogenesis	9/365	75/12778	0.12	4.20098630136986	4.76742423829008	0.000273038198629604	0.00990036508230943	0.00770255128765619	TBX18/ALDH1A3/EPHB2/FGF10/SOX9/SLITRK6/MAFB/TFAP2A/FGFR2	9
GO:0042325	regulation of phosphorylation	23/365	361/12778	0.0637119113573407	2.23044055705233	4.06657138145446	0.000284366267249859	0.0102090305450296	0.00794269511443067	ARHGEF2/NEK10/RAP2B/LDB2/FGF10/LIF/WARS1/RASSF2/PKIA/ENPP2/TRIB3/SMO/VEGFA/AGT/IL12A/CIMAP3/TNFSF15/ADCY8/IL34/NRG1/SFRP2/DIRAS3/CLSPN	23
GO:0050671	positive regulation of lymphocyte proliferation	10/365	92/12778	0.108695652173913	3.80524121500893	4.63046145153166	0.000287350599626234	0.0102150321004385	0.0079473643653076	VCAM1/EPHB2/FGF10/SLC39A10/IL12A/SPTA1/LGALS9/TNFSF13B/HLA-A/TNFSF9	10
GO:0141091	transforming growth factor beta receptor superfamily signaling pathway	20/365	293/12778	0.068259385665529	2.38963953434008	4.12633230297732	0.000290758425195526	0.0102297339662242	0.00795880251675933	GDF15/FST/TMEM119/PEG10/FGF10/COL3A1/TNFAIP6/CDKN2B/JUN/PMEPA1/VASN/FSTL5/CHRDL2/BMPER/TGFB2/GDF5/INHBE/SFRP2/ACVR1C/ZNF423	20
GO:0050878	regulation of body fluid levels	19/365	271/12778	0.0701107011070111	2.45445079108325	4.14982329860872	0.00029340660024471	0.0102297339662242	0.00795880251675933	RAP2B/EPHB2/FGF10/PRKCE/PLA2G4A/COL3A1/AQP3/SLC7A11/CORO2B/VEGFA/PRRG3/MERTK/ADRA2A/ADORA1/TSPAN32/WNK4/NFE2/SLC22A4/HSD11B2	19
GO:0007178	cell surface receptor protein serine/threonine kinase signaling pathway	21/365	316/12778	0.0664556962025316	2.32649557829027	4.09428411526233	0.000296543159568048	0.0102361809030658	0.00796381827741639	GDF15/CCN3/FST/TMEM119/PEG10/FGF10/COL3A1/TNFAIP6/CDKN2B/JUN/PMEPA1/VASN/FSTL5/CHRDL2/BMPER/TGFB2/GDF5/INHBE/SFRP2/ACVR1C/ZNF423	21
GO:0014015	positive regulation of gliogenesis	7/365	46/12778	0.152173913043478	5.32733770101251	5.04166391084119	0.000300038112044787	0.0102361809030658	0.00796381827741639	LIF/IL34/SLC7A5/EGR2/ZNF365/ZNF488/TENM4	7
GO:0003333	amino acid transmembrane transport	9/365	76/12778	0.118421052631579	4.14571016582552	4.71641432432067	0.000302060495484842	0.0102361809030658	0.00796381827741639	SLC6A6/SLC6A9/SLC7A14/SLC7A11/RGS4/SLC7A5/PER2/SLC22A4/SLC1A7	9
GO:0015711	organic anion transport	21/365	317/12778	0.0662460567823344	2.31915647551964	4.07823266377881	0.000309423759923782	0.0102933078301251	0.00800826341473428	SLC6A6/SLC4A7/SLC6A9/CRABP2/BDKRB2/PLA2G4A/P2RX7/SLC7A14/SLC7A11/SLC39A10/RGS4/SLC51B/SLC7A5/ADORA1/PTGS2/ABCB4/PER2/SLC22A4/FOLR3/SLC1A7/TNFRSF11A	21
GO:0048880	sensory system development	21/365	317/12778	0.0662460567823344	2.31915647551964	4.07823266377881	0.000309423759923782	0.0102933078301251	0.00800826341473428	SOX4/WNT2/RHOJ/SEMA3A/ALDH1A3/EPHB2/FGF10/MEIS2/SOX9/JUN/VEGFA/CDON/SAMD11/SLITRK6/TGFB2/LCTL/RAB11FIP4/MERTK/TFAP2A/PER2/PBX2	21
GO:0001906	cell killing	12/365	129/12778	0.0930232558139535	3.25657852819369	4.41712523094494	0.000319852854068588	0.0103756365687329	0.00807231573263393	CXCL12/TUBB/P2RX7/IL12A/CCL8/LGALS9/RAET1G/CFB/CADM1/HLA-A/INPP5D/CCL11	12
GO:0021602	cranial nerve morphogenesis	5/365	22/12778	0.227272727272727	7.95641344956413	5.59966405913495	0.000326205893225468	0.0103756365687329	0.00807231573263393	SEMA3A/EPHB2/MAFB/EGR2/TFAP2A	5
GO:0032309	icosanoid secretion	5/365	22/12778	0.227272727272727	7.95641344956413	5.59966405913495	0.000326205893225468	0.0103756365687329	0.00807231573263393	BDKRB2/PLA2G4A/P2RX7/PTGS2/TNFRSF11A	5
GO:0045776	negative regulation of blood pressure	5/365	22/12778	0.227272727272727	7.95641344956413	5.59966405913495	0.000326205893225468	0.0103756365687329	0.00807231573263393	BDKRB1/ADM2/ARHGAP42/IER3/ADORA1	5
GO:0048730	epidermis morphogenesis	5/365	22/12778	0.227272727272727	7.95641344956413	5.59966405913495	0.000326205893225468	0.0103756365687329	0.00807231573263393	FST/FGF10/SMO/TGFB2/FGFR2	5
GO:0050679	positive regulation of epithelial cell proliferation	13/365	149/12778	0.087248322147651	3.05440838466489	4.32531691266615	0.000342421491505529	0.0107087792960443	0.00833150303753556	CXCL12/WNT2/ST8SIA1/FGF10/SOX9/JUN/SMO/HMOX1/VEGFA/VASH2/EGR3/FGFR2/CCL11	13
GO:0032946	positive regulation of mononuclear cell proliferation	10/365	94/12778	0.106382978723404	3.72427863596619	4.54579489605603	0.000342586430871798	0.0107087792960443	0.00833150303753556	VCAM1/EPHB2/FGF10/SLC39A10/IL12A/SPTA1/LGALS9/TNFSF13B/HLA-A/TNFSF9	10
GO:0048872	homeostasis of number of cells	20/365	297/12778	0.0673400673400673	2.35745583690789	4.0588382482028	0.000346836084370175	0.0107489542044979	0.00836275938922239	SOX4/CCN3/TUBA1A/LGR4/P2RX7/SLC7A11/RASSF2/YPEL4/SOX9/SMO/HMOX1/VEGFA/TGFB2/MAFB/SPTA1/MERTK/LGALS9/TNFSF13B/HBA1/INPP5D	20
GO:0032535	regulation of cellular component size	20/365	298/12778	0.0671140939597315	2.34954491128068	4.04213378231652	0.000362250438501215	0.0111315261864865	0.00866040299003797	CXCL12/SEMA3A/AMOT/CRABP2/ARHGAP28/RND2/PRKCE/DNM1/P2RX7/CYFIP2/FGF13/PAK3/SEMA6D/VEGFA/CRACD/SPTA1/SPTBN4/CDC42EP5/NGF/CCL11	20
GO:0008016	regulation of heart contraction	13/365	150/12778	0.0866666666666667	3.03404566210046	4.2969622962674	0.000365443463910499	0.0111352773120964	0.00866332139124402	TBX18/CLIC2/FGF13/ADM2/ANK2/SCN1B/KCNE3/AGT/RGS4/TGFB2/CACNA1G/SPTBN4/ADORA1	13
GO:0001932	regulation of protein phosphorylation	21/365	322/12778	0.0652173913043478	2.28314472900536	3.99886536353214	0.000381460504346113	0.0114008186012565	0.00886991431804433	ARHGEF2/NEK10/RAP2B/FGF10/LIF/WARS1/RASSF2/PKIA/ENPP2/TRIB3/SMO/VEGFA/AGT/IL12A/TNFSF15/ADCY8/IL34/NRG1/SFRP2/DIRAS3/CLSPN	21
GO:0043278	response to morphine	4/365	13/12778	0.307692307692308	10.7717597471022	6.04444665636334	0.00038160546868161	0.0114008186012565	0.00886991431804433	PRKCE/PPP1R1B/ADCY8/ADRA2A	4
GO:0006814	sodium ion transport	13/365	151/12778	0.0860927152317881	3.01395264447065	4.26884257963717	0.000389769817118296	0.0114008186012565	0.00886991431804433	SLC6A6/SLC4A7/SLC6A9/PRKCE/P2RX7/NEDD4L/FGF13/SCN1B/KCNE3/AGT/SPTBN4/WNK4/SLC22A4	13
GO:0001501	skeletal system development	25/365	417/12778	0.0599520383693046	2.09881409940541	3.91190184879118	0.000392609759273951	0.0114008186012565	0.00886991431804433	COL1A1/CCN3/FST/TMEM119/LRRC17/TNFRSF11B/TRIM45/RSPO2/P2RX7/COL3A1/PRKG2/RASSF2/SOX9/OGN/VEGFA/GPR68/CHRDL2/TGFB2/COL27A1/GDF5/SFRP2/ACP5/TFAP2A/FGFR2/JAG2	25
GO:0032890	regulation of organic acid transport	7/365	48/12778	0.145833333333333	5.10536529680365	4.88630673011403	0.000393023255696927	0.0114008186012565	0.00886991431804433	PLA2G4A/P2RX7/RGS4/SLC7A5/ADORA1/PER2/TNFRSF11A	7
GO:0045685	regulation of glial cell differentiation	7/365	48/12778	0.145833333333333	5.10536529680365	4.88630673011403	0.000393023255696927	0.0114008186012565	0.00886991431804433	LIF/DUSP10/IL34/EGR2/ZNF365/ZNF488/TENM4	7
GO:0003073	regulation of systemic arterial blood pressure	8/365	63/12778	0.126984126984127	4.44548814959774	4.70094700112343	0.000403203923288764	0.0116033129035322	0.00902745626076765	POSTN/CORO2B/ADM2/AGT/ARHGAP42/IER3/ADORA1/HSD11B2	8
GO:0045747	positive regulation of Notch signaling pathway	6/365	35/12778	0.171428571428571	6.00140900195695	5.08057718938962	0.000419568176476183	0.0119791669913594	0.00931987329429069	CCN3/FGF10/ROBO1/TGFB2/LFNG/JAG2	6
GO:1903131	mononuclear cell differentiation	23/365	372/12778	0.0618279569892473	2.16448666961261	3.9085223957373	0.000435069564366479	0.0123247050030692	0.00958870421465596	VCAM1/SOX4/LIF/DUSP10/PIK3R3/SOCS1/JUN/VEGFA/IL12A/GPR68/BLNK/IL34/MAFB/MERTK/EGR3/LGALS9/LFNG/CAMK4/TNFSF13B/CFB/INPP5D/TNFSF9/JAG2	23
GO:0002228	natural killer cell mediated immunity	7/365	49/12778	0.142857142857143	5.00117416829746	4.81183642103375	0.000447450552769167	0.0123851580484046	0.00963573709458711	TUBB/IL12A/LGALS9/RAET1G/CADM1/HLA-A/INPP5D	7
GO:0015837	amine transport	7/365	49/12778	0.142857142857143	5.00117416829746	4.81183642103375	0.000447450552769167	0.0123851580484046	0.00963573709458711	CXCL12/P2RX7/RGS4/SLC7A5/ADRA2A/ADORA1/PER2	7
GO:0042267	natural killer cell mediated cytotoxicity	7/365	49/12778	0.142857142857143	5.00117416829746	4.81183642103375	0.000447450552769167	0.0123851580484046	0.00963573709458711	TUBB/IL12A/LGALS9/RAET1G/CADM1/HLA-A/INPP5D	7
GO:0006813	potassium ion transport	12/365	135/12778	0.0888888888888889	3.11184170471842	4.22985694149982	0.00048527961193084	0.0133304838853123	0.0103712070173417	P2RX7/NEDD4L/KCNK15/ANK2/KCNE3/KCNS1/RGS4/ADRA2A/ADORA1/WNK4/KCNA3/KCNQ5	12
GO:0050670	regulation of lymphocyte proliferation	13/365	155/12778	0.0838709677419355	2.93617322138754	4.15863945054353	0.000501328795749722	0.0134925014625564	0.0104972577930302	VCAM1/EPHB2/FGF10/SLC39A10/IL12A/SPTA1/LGALS9/LGALS9C/TNFSF13B/TSPAN32/HLA-A/INPP5D/TNFSF9	13
GO:0045671	negative regulation of osteoclast differentiation	5/365	24/12778	0.208333333333333	7.29337899543379	5.29162187082331	0.000502340788043328	0.0134925014625564	0.0104972577930302	LRRC17/TNFRSF11B/TNFAIP6/MAFB/INPP5D	5
GO:0099560	synaptic membrane adhesion	5/365	24/12778	0.208333333333333	7.29337899543379	5.29162187082331	0.000502340788043328	0.0134925014625564	0.0104972577930302	FLRT3/CDH6/CDH10/LRRC4/TENM4	5
GO:0048644	muscle organ morphogenesis	7/365	50/12778	0.14	4.90115068493151	4.73936488427523	0.000507728008408741	0.0135369246947801	0.0105318193694692	WNT2/S1PR1/LIF/COL3A1/TGFB2/NRG1/FGFR2	7
GO:0050770	regulation of axonogenesis	11/365	117/12778	0.094017094017094	3.29137103383679	4.26949832101243	0.000514839992630899	0.0136240844182607	0.010599630226417	CXCL12/CRABP2/EPHB2/RND2/FGF13/ROBO1/PAK3/SEMA6D/EPHB3/VEGFA/NGF	11
GO:0014072	response to isoquinoline alkaloid	4/365	14/12778	0.285714285714286	10.0023483365949	5.77894998118607	0.000522269093805362	0.0136240844182607	0.010599630226417	PRKCE/PPP1R1B/ADCY8/ADRA2A	4
GO:0072273	metanephric nephron morphogenesis	4/365	14/12778	0.285714285714286	10.0023483365949	5.77894998118607	0.000522269093805362	0.0136240844182607	0.010599630226417	LIF/LGR4/SOX9/SMO	4
GO:0044703	multi-organism reproductive process	13/365	156/12778	0.0833333333333333	2.91735159817352	4.13163999658086	0.0005331013258044	0.0137725772485477	0.0107151586570987	LIF/PLA2G4C/VEGFA/ADRA2A/LGALS9/RXFP1/PSG1/PSG4/PTGS2/TPPP3/ACVR1C/PSG3/HSD11B2	13
GO:0045927	positive regulation of growth	15/365	197/12778	0.0761421319796954	2.66560044503164	4.03988369257021	0.000535558023178495	0.0137725772485477	0.0107151586570987	CXCL12/WNT2/CRABP2/RND2/NEDD4L/SMO/VEGFA/TGFB2/NRG1/CXCL16/SPTBN4/SFRP2/NGF/FGFR2/LGI1	15
GO:0006865	amino acid transport	11/365	118/12778	0.0932203389830508	3.26347805897376	4.23567804409989	0.000553569273992363	0.0138639088476781	0.0107862152616417	SLC6A6/SLC6A9/P2RX7/SLC7A14/SLC7A11/RGS4/SLC7A5/ADORA1/PER2/SLC22A4/SLC1A7	11
GO:1902107	positive regulation of leukocyte differentiation	12/365	137/12778	0.0875912408759124	3.06641335866413	4.16974283013174	0.000554382950498182	0.0138639088476781	0.0107862152616417	SOX4/LIF/DUSP10/SOCS1/EEIG1/GPR68/IL34/EGR3/LGALS9/INPP5D/TNFSF9/TNFRSF11A	12
GO:1903708	positive regulation of hemopoiesis	12/365	137/12778	0.0875912408759124	3.06641335866413	4.16974283013174	0.000554382950498182	0.0138639088476781	0.0107862152616417	SOX4/LIF/DUSP10/SOCS1/EEIG1/GPR68/IL34/EGR3/LGALS9/INPP5D/TNFSF9/TNFRSF11A	12
GO:0055017	cardiac muscle tissue growth	8/365	66/12778	0.121212121212121	4.24342050643421	4.52992264426816	0.000555169019145548	0.0138639088476781	0.0107862152616417	WNT2/S1PR1/RGS4/TGFB2/PI16/NRG1/FGFR2/TENM4	8
GO:0009612	response to mechanical stimulus	14/365	177/12778	0.0790960451977401	2.76901168640198	4.0638468359281	0.000558226886861832	0.0138639088476781	0.0107862152616417	COL1A1/CXCL12/TUBA1A/P2RX7/POSTN/BDKRB1/MEIS2/PIEZO2/SOX9/JUN/SLITRK6/GDF5/PKD1L2/TNFRSF11A	14
GO:0042692	muscle cell differentiation	21/365	332/12778	0.0632530120481928	2.21437530945701	3.84440890069339	0.000570585143117795	0.0139758816507457	0.0108733308630646	ADAM12/GDF15/TBX18/CCN3/TMEM119/FGF10/SGCD/SDC1/SOX9/ANK2/SMO/VEGFA/CDON/RGS4/PI16/NRG1/CCL8/MAMSTR/OLFM2/FGFR2/DYRK1B	21
GO:0048732	gland development	21/365	332/12778	0.0632530120481928	2.21437530945701	3.84440890069339	0.000570585143117795	0.0139758816507457	0.0108733308630646	WNT2/ALDH1A3/FGF10/ROBO1/SOX9/HGF/JUN/DBP/SMO/EPHB3/VEGFA/TGFB2/MAFB/NRG1/SLC7A5/RXFP1/E2F7/SLC22A4/FGFR2/TNFRSF11A/CCL11	21
GO:0001910	regulation of leukocyte mediated cytotoxicity	7/365	51/12778	0.137254901960784	4.80504969110932	4.66879602685934	0.000574298501368206	0.0139758816507457	0.0108733308630646	P2RX7/IL12A/LGALS9/RAET1G/CADM1/HLA-A/INPP5D	7
GO:0032944	regulation of mononuclear cell proliferation	13/365	158/12778	0.0822784810126582	2.88042309693081	4.07827911081976	0.000601780687475795	0.0144815131072533	0.0112667155710044	VCAM1/EPHB2/FGF10/SLC39A10/IL12A/SPTA1/LGALS9/LGALS9C/TNFSF13B/TSPAN32/HLA-A/INPP5D/TNFSF9	13
GO:0090183	regulation of kidney development	5/365	25/12778	0.2	7.00164383561644	5.15058484084277	0.000613360799563659	0.0144815131072533	0.0112667155710044	LGR4/SOX9/SMO/VEGFA/AGT	5
GO:1902042	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	5/365	25/12778	0.2	7.00164383561644	5.15058484084277	0.000613360799563659	0.0144815131072533	0.0112667155710044	ARHGEF2/HGF/FAIM2/HMOX1/SFRP2	5
GO:0021675	nerve development	8/365	67/12778	0.119402985074627	4.18008587200981	4.47516333982947	0.000615044958223115	0.0144815131072533	0.0112667155710044	VCAM1/SEMA3A/EPHB2/SLITRK6/MAFB/NGF/EGR2/TFAP2A	8
GO:0086003	cardiac muscle cell contraction	8/365	67/12778	0.119402985074627	4.18008587200981	4.47516333982947	0.000615044958223115	0.0144815131072533	0.0112667155710044	SGCD/NEDD4L/FGF13/ANK2/SCN1B/KCNE3/CACNA1G/ADORA1	8
GO:0035107	appendage morphogenesis	11/365	120/12778	0.0916666666666667	3.20908675799087	4.16910997800821	0.000638351307731411	0.0148107969142827	0.0115229006097128	CRABP2/FGF10/RSPO2/COL3A1/SOX9/TGFB2/GDF5/SFRP2/TFAP2A/FGFR2/PBX2	11
GO:0035108	limb morphogenesis	11/365	120/12778	0.0916666666666667	3.20908675799087	4.16910997800821	0.000638351307731411	0.0148107969142827	0.0115229006097128	CRABP2/FGF10/RSPO2/COL3A1/SOX9/TGFB2/GDF5/SFRP2/TFAP2A/FGFR2/PBX2	11
GO:0001558	regulation of cell growth	21/365	335/12778	0.0626865671641791	2.19454508280515	3.79913651840888	0.000641283815648753	0.0148107969142827	0.0115229006097128	CXCL12/SEMA3A/CCN3/CRABP2/RND2/BDKRB1/NEDD4L/FGF13/SEMA6D/VEGFA/AGT/RGS4/TGFB2/PI16/IL17RB/NRG1/CXCL16/SFRP2/NGF/SGK2/LGI1	21
GO:0001654	eye development	20/365	313/12778	0.0638977635782748	2.23694691233752	3.79926502916684	0.00067640819069204	0.0153154257944312	0.0119155053064347	SOX4/WNT2/RHOJ/ALDH1A3/EPHB2/FGF10/MEIS2/SOX9/JUN/VEGFA/CDON/SAMD11/SLITRK6/TGFB2/LCTL/RAB11FIP4/MERTK/TFAP2A/PER2/PBX2	20
GO:0001763	morphogenesis of a branching structure	13/365	160/12778	0.08125	2.84441780821918	4.02574756103855	0.000677788682088655	0.0153154257944312	0.0119155053064347	WNT2/FGF10/LGR4/RSPO2/FGF13/SOX9/HGF/SMO/VEGFA/AGT/SFRP2/FGFR2/CCL11	13
