gene_id	gene_name	SYMBOL	ENTREZID	baseMean	log2FoldChange	padj
ENSG00000071282.14	LMCD1	LMCD1	29995	4602.33782016581	1.62867446937188	1.05418226625074e-22
ENSG00000250978.6	ENSG00000250978	LOC101928819	101928819	80.1461684065239	6.50979268902451	1.05895873616805e-22
ENSG00000163110.17	PDLIM5	PDLIM5	10611	1367.63237783423	1.56204326765071	1.28219398319975e-22
ENSG00000183044.14	ABAT	ABAT	18	533.784007187734	1.12158280429338	2.41661346216544e-22
ENSG00000185813.13	PCYT2	PCYT2	5833	545.522118986185	1.10742523775404	7.9206974299606e-22
ENSG00000213160.12	KLHL23	KLHL23	151230	239.476217082443	1.70761582155714	1.26693874076439e-21
ENSG00000213160.12	KLHL23	PHOSPHO2-KLHL23	100526832	239.476217082443	1.70761582155714	1.26693874076439e-21
ENSG00000140807.8	NKD1	NKD1	85407	286.570366672696	2.43619310133944	1.30149976447753e-21
ENSG00000106615.12	RHEB	RHEB	6009	2281.02069222286	1.00953185419894	1.75473887984666e-21
ENSG00000099204.24	ABLIM1	ABLIM1	3983	870.685071602109	1.52028059551826	3.50207979066024e-21
ENSG00000159884.13	CCDC107	CCDC107	203260	582.828237683855	1.04323979962174	6.96287134421369e-21
ENSG00000114270.19	COL7A1	COL7A1	1294	1605.15503817158	1.34843256110112	7.28910343644293e-21
ENSG00000131386.22	GALNT15	GALNT15	117248	14746.9762589307	1.63515174906904	1.23853771205078e-20
ENSG00000198542.17	ITGBL1	ITGBL1	9358	4677.1531106852	1.01872822250821	1.47721351136608e-20
ENSG00000019995.7	ZRANB1	ZRANB1	54764	2078.85985363448	1.02003329619539	1.74564614269117e-20
ENSG00000165507.11	DEPP1	DEPP1	11067	18831.9735752558	1.57601235121026	2.92270708392375e-20
ENSG00000157510.16	AFAP1L1	AFAP1L1	134265	528.094752939835	1.83441269243891	5.63149437944568e-20
ENSG00000108950.14	FAM20A	FAM20A	54757	1174.63923187601	1.15607745934638	6.39032053878944e-20
ENSG00000164292.15	RHOBTB3	RHOBTB3	22836	15738.8601321563	1.03334151691276	7.72594345679013e-20
ENSG00000128045.8	RASL11B	RASL11B	65997	125.406468239876	4.54737868860242	1.14763398230792e-19
ENSG00000168646.16	AXIN2	AXIN2	8313	484.814057391605	1.24405408674674	1.23343071782794e-19
ENSG00000137962.15	ARHGAP29	ARHGAP29	9411	4724.30162046843	1.19287321330757	1.36326609111079e-19
ENSG00000137962.15	ARHGAP29	LOC105378858	105378858	4724.30162046843	1.19287321330757	1.36326609111079e-19
