gene_id	gene_name	gene_type	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000146247.17	PHIP	protein_coding;retained_intron;nonsense_mediated_decay;protein_coding_CDS_not_defined	1679.06829302926	-0.511482544492602	0.107385437163768	-4.76305314763085	1.90685591970268e-06	2.84300492623632e-05
ENSG00000171189.19	GRIK1	protein_coding;protein_coding_CDS_not_defined	69.0187348810882	2.18956867399253	0.45974502715598	4.7625717401173	1.91141211121959e-06	2.84749412979423e-05
ENSG00000188483.8	IER5L	protein_coding	597.8034925899	-0.697668085538109	0.146526941749525	-4.76136386392825	1.92288991943927e-06	2.86227911433174e-05
ENSG00000074181.11	NOTCH3	protein_coding;retained_intron;nonsense_mediated_decay	905.287927065024	0.760647648216076	0.159846917574268	4.75860066468071	1.94939667621522e-06	2.89939321624649e-05
ENSG00000147100.13	SLC16A2	protein_coding;nonsense_mediated_decay	1325.6104296574	-0.423364438118255	0.0889823074112387	-4.75784962691114	1.95666166758256e-06	2.90785171050092e-05
ENSG00000109881.19	CCDC34	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	76.9640995010735	-1.33977181100502	0.281701820789071	-4.75599272753087	1.97473578370667e-06	2.93234738292881e-05
ENSG00000134769.25	DTNA	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay;retained_intron	319.194548224321	-0.859067115311471	0.180715344151939	-4.75370323058566	1.99724143377151e-06	2.9633788358729e-05
ENSG00000101079.23	NDRG3	protein_coding;nonsense_mediated_decay	904.981212139295	-0.497313608203199	0.104661887998004	-4.7516208403644	2.01792503702225e-06	2.99165909752583e-05
ENSG00000095380.13	NANS	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	575.726291366581	0.479177783077613	0.100861673957278	4.75084107051979	2.02572302291971e-06	3.00080577703894e-05
ENSG00000136379.14	ABHD17C	protein_coding;protein_coding_CDS_not_defined	518.810320749189	0.636729692712763	0.134029933584593	4.75065290031567	2.02760912515977e-06	3.00118722557785e-05
ENSG00000153936.19	HS2ST1	protein_coding;nonsense_mediated_decay	2117.18676378593	0.836890827146132	0.176283285824213	4.74742017221456	2.06027663408734e-06	3.04525939811518e-05
ENSG00000198018.9	ENTPD7	protein_coding;nonsense_mediated_decay	430.862992430324	-0.719677571184688	0.151594695580747	-4.747379639028	2.0606894234044e-06	3.04525939811518e-05
