gene_id	SRR1039508	SRR1039509	SRR1039512	SRR1039513	SRR1039516	SRR1039517	SRR1039520	SRR1039521
ENSG00000054598.9	465.527862895968	398.374056745781	355.828304905159	375.382289328042	522.980682400749	526.802383750698	698.756324750842	562.52725048764
ENSG00000054611.16	632.353621676017	590.601534566044	626.538197116405	565.981409890412	590.317775121025	644.504420543408	642.081614875924	625.546799802628
ENSG00000054654.21	1774.45847947525	1222.84094274026	1671.83602285669	1916.85364555891	1375.44330559531	1328.050760248	1641.86332229045	2697.89606789832
ENSG00000054690.16	26.8395533540134	17.5188730133232	15.8922590667115	7.04241180570765	16.3868378756212	9.11712616625379	92.4138698204056	13.7346294308418
ENSG00000054793.16	2773.53479768654	2365.9911833567	2931.92664884131	3669.33893336211	2756.01529241862	3701.05962935477	3675.29248445079	4228.98930199788
ENSG00000054938.18	88.6859402168079	27.0957877522975	117.272776972601	37.1566810541128	144.655748611269	72.1239843622731	159.879176929755	67.0925603361384
ENSG00000054965.13	1978.60738066889	1627.1849143057	1938.53809633228	1556.40050675896	1885.53395494028	1654.5432609339	1973.94972481027	1744.94489126309
ENSG00000054967.15	26.3121883611503	12.9214549971377	9.75170045837976	23.7904618884668	25.6694200661759	20.1088437750178	34.0882948698369	36.1470985650455
ENSG00000054983.19	662.103829327629	756.779261585419	726.158593261321	662.653411400361	648.405893853093	797.875554510768	538.539587631117	735.717396316018
ENSG00000055044.13	511.811285523877	521.218924223024	489.182124299173	627.120813290332	482.508498718297	606.468569999944	507.334875629703	468.951097239806
ENSG00000055070.19	1879.16602870522	1804.46944335266	3254.60533674251	3417.80339117297	3185.01039833967	4551.21881818467	1229.88893783179	2124.35715251693
ENSG00000055118.20	59.5259597388049	18.8357525027162	29.663766647689	1.64552081193146	7.43795348824157	1.14215316428373	11.1245830917642	16.868190692072
ENSG00000055130.20	1208.27116426698	1542.06670405868	1104.4139747094	1328.70435606049	1260.91895430391	1647.40071371148	1251.57982518223	1422.76071559086
ENSG00000055147.21	565.542751401987	530.840927454181	622.261312151926	447.042568973421	540.670840852328	527.234782390864	539.981729686236	515.301599980406
ENSG00000055163.23	548.28050451206	251.929525921145	329.92562238899	135.695872527664	427.791755489186	226.144270586141	284.091321308369	135.746423612615
ENSG00000055208.22	1603.86431016329	1527.73992964554	1579.53659294089	1764.02223217997	1817.40735007173	1809.93716537743	1558.54164614669	1784.61290976197
ENSG00000055211.16	1966.82401990105	2320.21457439658	2473.62811009592	3364.59560733941	2254.38661020941	2577.02553569562	2266.71325884381	2727.71802932467
ENSG00000055332.21	2290.96203156039	1759.07339479648	1895.90544946308	1686.55460152448	2420.09493063831	2308.44907497102	1865.42711348505	1904.08630106517
ENSG00000055483.22	978.106709887535	903.348829962467	767.248506518695	765.592927431722	711.200534515782	819.775651327959	856.572114057598	956.585412133762
ENSG00000055609.22	2621.01502409803	1900.30664452295	2182.51416182531	1558.14918606389	1999.20742622298	2055.08557644867	1968.06309914338	2118.05773377319
ENSG00000055732.15	146.397026142007	142.597349105688	100.387567505799	77.829302871961	95.2592380018811	69.6323157173789	117.250799450513	63.344248846315
ENSG00000055813.8	64.4898270177102	44.5740557353855	87.1718845781977	14.1752795890029	23.3564085539164	6.57458585946642	197.734555454446	73.2921475534404
ENSG00000055917.19	2316.78336321865	2308.04197328993	1995.84345646132	2382.86587005352	2126.14395862677	2238.19440156156	2332.97377441222	2796.88069107335
ENSG00000055950.19	940.85610197588	779.686749973389	761.039162481414	655.047888189541	683.749947247272	742.853590745257	668.577049619002	679.953810991508
ENSG00000055955.19	18.759643493444	23.524699623471	5.30547951558769	23.5909474443177	15.7185665898324	10.8335571192836	29.8611490130164	9.40398213912809
ENSG00000056050.9	365.032207844311	362.541866430787	276.400396552358	308.540475874407	384.678632769333	267.392960146353	334.569676375369	289.251721007629
ENSG00000056097.18	2530.33912462523	2818.40041621596	2787.0019715611	3124.75338528124	3351.81283230507	3596.11172751214	2796.75496877729	3252.30375342445
ENSG00000056277.18	196.812660598027	135.95938144931	170.993732937532	80.7068550692718	213.434276651995	195.772265017884	167.173444652155	127.236826191435
ENSG00000056558.13	197.708765701188	310.013622083213	221.207539543631	239.089348823805	153.116603268268	149.519486007179	246.434703596123	271.487583192868
ENSG00000056586.18	1116.84334339637	1343.62850073182	1120.47729914074	1769.53109972484	1313.90995332835	1740.27063489227	1208.17080405235	1644.67682663853
ENSG00000056736.12	108.526161442973	47.8442360578233	90.7958113448146	42.3623767321087	62.3752442600894	32.255000277585	149.734490318793	62.3402389250909
ENSG00000056972.22	514.220590257793	586.47273717011	440.938938122134	570.118855741122	606.773084283313	670.719252264553	451.015803614936	643.594564384095
ENSG00000056998.23	242.974708503029	273.365034901957	259.086559993133	291.147637103474	259.770786011936	379.198742871225	230.481588616141	289.491819784748
ENSG00000057019.18	2488.05629128768	1878.50540085353	2416.75155545501	2146.29852787764	3356.1821096302	3196.12564935938	2569.3382025645	2325.44069668121
ENSG00000057252.15	979.7702839325	1559.64486082989	822.118073508355	1558.96255215419	1062.40582322362	1241.04994457548	1161.69990955123	2081.33840436614
ENSG00000057294.20	22.5297485962325	72.4530503978347	27.0633355342177	40.8204296806939	13.5742460303451	27.3310567859076	26.3049506377315	16.4709426669142
ENSG00000057608.20	3653.6362895775	3443.55171268614	3221.73895781335	3402.79841918071	3200.89948187293	3297.44854457642	3313.99344047545	3263.90011744749
ENSG00000057657.19	150.551601493361	130.479105106746	185.675057453272	346.174052373668	169.917172344159	314.536202145146	88.7102509594204	323.348158099747
ENSG00000057663.18	541.777808956164	595.396744975857	473.583028420414	684.202164996554	531.154372804502	617.569009221424	583.874820360467	624.43376253661
ENSG00000057704.15	29.7344988521428	57.9629577005064	12.2239855614237	23.7649436319539	10.5420694153972	5.27819021213474	15.4391867480638	21.7364045244642
ENSG00000057757.12	494.924004685051	498.004668028064	481.47489854706	582.475786236774	543.54465718963	448.436632102033	513.34192648304	484.320400497068
ENSG00000057935.16	750.551346411632	582.861937317156	1075.07908049766	819.459890517304	1327.4161230989	931.960449866323	900.150080607222	898.802292563714
ENSG00000058056.12	295.89415768189	342.886021207356	463.024866997411	447.233781779452	631.296423077726	542.08998168517	527.409854438714	476.991910685313
ENSG00000058063.19	1261.36585398286	1620.24110354176	1547.39798004563	1829.49652421371	1514.33638457992	1833.73528000714	1876.82869026339	2373.53718672375
ENSG00000058085.17	54.1243942784299	125.476066457573	53.6933965198591	91.3347400815131	52.6668934095657	86.9189367146103	38.3099033493103	95.504621226922
ENSG00000058091.19	1325.28836640284	1155.9281636459	1457.99672574595	1439.86835903608	1447.94665268275	1330.07758089265	1366.16039669587	1581.23552136847
ENSG00000058262.13	11862.6360103909	9619.72812189036	12265.6923793177	10024.7103441054	11489.3796725508	10857.4398658928	12041.4125605929	8791.88164581025
ENSG00000058272.21	1420.25084787235	1687.40982501841	1657.02574407457	2066.60041278178	2015.21205660082	2088.41527302312	1703.1932016101	1825.15431490214
ENSG00000058453.19	574.478506016741	635.231337822286	543.149399629559	464.882218853255	589.773210031604	697.100220227518	475.390696624214	586.998514943137
ENSG00000058600.18	350.1589985363	573.110696780692	542.506723590496	483.861400645862	520.073914744396	585.678731411292	405.129381863389	497.284116406764
ENSG00000058668.18	9928.96821980754	8744.81239954889	13258.906270404	12692.4394109326	10767.1234970781	12148.2841646122	11476.7316872943	10066.2820868891
ENSG00000058673.18	2853.29411340022	3058.29146769652	2430.81075475851	3049.3632669736	2718.81296106338	2464.16056857505	2615.66925733259	2653.69361782024
ENSG00000058729.13	405.36662814795	356.203794211338	407.462978466037	307.988311478121	423.732855120737	404.688998960196	384.021623264508	333.600894569964
ENSG00000058799.17	382.68556870949	515.990009440986	468.683653923289	640.619763200768	514.581777563681	652.823104241404	436.814341452681	548.709572047397
ENSG00000058804.14	283.828402259213	265.553687440744	284.169733301609	277.586898975161	257.485427170973	268.75427279129	264.744283146048	217.996544719581
ENSG00000059122.19	1370.91807801612	1515.08559703937	1486.62623334043	1485.90463095134	823.185642826262	783.562900959046	1402.82188938998	1526.75129481859
ENSG00000059145.21	501.480545527641	603.468877252835	569.578047658803	742.25583624797	519.543282280839	636.938285569332	571.667792742678	809.366638882549
ENSG00000059377.21	7.51563199139018	49.3343478203205	13.9647264703887	8.23405882003372	34.0363083986411	10.3217659233427	16.6201128674467	10.8916491732542
ENSG00000059378.15	272.979729477456	289.26696074926	246.309029540136	327.920601325488	244.553706625796	251.087941856742	211.285082170683	190.957604406714
ENSG00000059573.11	1702.31409749245	1153.58234993201	1525.15339235287	1205.24735525291	1736.34845024721	1657.11984272689	1703.14521691634	969.695048814371
ENSG00000059588.12	408.779555359722	265.665520627174	487.251968159638	374.618660908159	282.969559644962	309.258896984077	392.854752265227	296.218749166423
ENSG00000059691.14	392.262550769636	336.808669889166	403.458980619592	350.766728743948	382.544633097686	285.757738393299	331.971897897106	319.265460105207
ENSG00000059728.13	244.607645109096	195.772841305865	191.470343804782	201.229827915008	179.128646295145	154.284322904806	206.411703100728	208.88127355251
ENSG00000059758.10	941.650254411918	767.108007997104	1002.92285038209	569.366574527639	1069.62830263531	808.663710403329	953.637187038327	657.064042187085
ENSG00000059769.22	253.132875502547	222.315751305973	285.528348318074	333.665266486393	335.111869484932	419.787467212958	283.223591546982	306.017692444619
