Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR1039508_1	(0.0, 0.0006279951891180774)	(1.0, 0.00040449471788173115)	(2.0, 0.0002701202014328848)	(3.0, 0.0003592461562203849)	(4.0, 0.00039489653813538494)	(5.0, 0.00043054692005038497)	(6.0, 0.0005923448072030775)	(7.0, 0.0008158452784394238)	(8.0, 0.0008775478625230776)	(9.0, 0.0011558950751671163)	(10.0, 0.002241860555039425)	(11.0, 0.003049478822267695)	(12.0, 0.004552279536838465)	(13.0, 0.008565689839346352)	(14.0, 0.01107629942728347)	(15.0, 0.016042671861750013)	(16.0, 0.021009044296216556)	(17.0, 0.031247559748497522)	(18.0, 0.05919197449571678)	(19.0, 0.07689787379065506)	(20.0, 0.10312832786888394)	(21.0, 0.1634090101815434)	(22.0, 0.197459238415974)	(23.0, 0.24870254891318097)	(24.0, 0.2999458594103879)	(25.0, 0.3604678673852412)	(26.0, 0.48804001673099845)	(27.0, 0.5550901581019023)	(28.0, 0.6369818276977278)	(29.0, 0.8189948525647605)	(30.0, 0.9191162078359677)	(31.0, 1.0044426546124499)	(32.0, 1.089769101388932)	(33.0, 1.1947389086005793)	(34.0, 1.4229671689462686)	(35.0, 1.546225622080311)	(36.0, 1.6781498603567684)	(37.0, 1.9355565871313503)	(38.0, 2.0610390756294743)	(39.0, 2.189617662680063)	(40.0, 2.5106671770155953)	(41.0, 2.70313810430054)	(42.0, 2.7527840034542477)	(43.0, 2.8024299026079555)	(44.0, 2.8305498269276796)	(45.0, 2.907479237594644)	(46.0, 2.9562887239418845)	(47.0, 2.9663503586531257)	(48.0, 3.0198890052782446)	(49.0, 3.063366017192122)	(50.0, 3.0627201968120468)	(51.0, 3.0620743764319713)	(52.0, 3.087076263502668)	(53.0, 3.0962932583962304)	(54.0, 3.0805083662190964)	(55.0, 3.043093290399304)	(56.0, 2.971963922636203)	(57.0, 2.9382496306928947)	(58.0, 2.8741996060769917)	(59.0, 2.810149581461088)	(60.0, 2.7018505770459944)	(61.0, 2.4737114426550924)	(62.0, 2.3538713126792845)	(63.0, 2.2114219847266905)	(64.0, 1.9023592257258093)	(65.0, 1.7357457946775214)	(66.0, 1.5746650286687345)	(67.0, 1.2647494028389632)	(68.0, 1.115914543017979)	(69.0, 0.9682630016428656)	(70.0, 0.8206114602677521)	(71.0, 0.7030721510939971)	(72.0, 0.5041677010419304)	(73.0, 0.4228025601636188)	(74.0, 0.3648569778663918)	(75.0, 0.2648727394487039)	(76.0, 0.2228340833282429)	(77.0, 0.18603466218075168)	(78.0, 0.1492352410332605)	(79.0, 0.11932868411218106)	(80.0, 0.07316829537493198)	(81.0, 0.05691446355876235)	(82.0, 0.04377181314894407)	(83.0, 0.023342773143113865)	(84.0, 0.016056383547101937)	(85.0, 0.0118372979643152)	(86.0, 0.007618212381528468)	(87.0, 0.005542263219247312)	(88.0, 0.0025681986664151946)	(89.0, 0.001670083275864232)	(90.0, 0.0013656838610515394)	(91.0, 0.0008185876155098083)	(92.0, 0.0005758907847807697)	(93.0, 0.0004497432795430773)	(94.0, 0.00025503734754576946)	(95.0, 0.000186478920786154)	(96.0, 0.00015082853887115396)	(97.0, 0.00011517815695615393)	(98.0, 0.00010009530306903853)	(99.0, 9.735296599865392e-05)	(100.0, 0.0001096934828153847)
SRR1039508_2	(0.0, 0.001059706732476102)	(1.0, 0.0009993089394334225)	(2.0, 0.001146185390696302)	(3.0, 0.0013534596350018608)	(4.0, 0.001477000575316432)	(5.0, 0.0016005415156310039)	(6.0, 0.0017625174151545532)	(7.0, 0.002179811257994883)	(8.0, 0.0024351292013116642)	(9.0, 0.002687701790399233)	(10.0, 0.003947819381607862)	(11.0, 0.004955364383728922)	(12.0, 0.006441973698847599)	(13.0, 0.010852385268077802)	(14.0, 0.013776187522189325)	(15.0, 0.019174926613936098)	(16.0, 0.024573665705682875)	(17.0, 0.035286037908070826)	(18.0, 0.06474231611040848)	(19.0, 0.08348622211035818)	(20.0, 0.11026166190786965)	(21.0, 0.17253178653487208)	(22.0, 0.20802647136436309)	(23.0, 0.26030350659703133)	(24.0, 0.3125805418296995)	(25.0, 0.37237435694195214)	(26.0, 0.5000868630078122)	(27.0, 0.5680055539614198)	(28.0, 0.649832209440219)	(29.0, 0.8302500259985045)	(30.0, 0.928841187077991)	(31.0, 1.0170686359421997)	(32.0, 1.1052960848064082)	(33.0, 1.2095344395353849)	(34.0, 1.439533353473252)	(35.0, 1.565293912682142)	(36.0, 1.7235114222658992)	(37.0, 2.018432473016188)	(38.0, 2.1551360141827196)	(39.0, 2.269231563271685)	(40.0, 2.4838372760463563)	(41.0, 2.584347439732062)	(42.0, 2.665125369895302)	(43.0, 2.7459033000585418)	(44.0, 2.806145980587271)	(45.0, 2.915789937793568)	(46.0, 2.965191214471136)	(47.0, 2.9790662347455763)	(48.0, 3.0332307010108286)	(49.0, 3.0735201470016396)	(50.0, 3.0669436509455603)	(51.0, 3.0603671548894815)	(52.0, 3.0750287191505916)	(53.0, 3.0787322020057997)	(54.0, 3.067774120599897)	(55.0, 3.0262739733940034)	(56.0, 2.950187853608488)	(57.0, 2.9156018810288664)	(58.0, 2.8516076739459186)	(59.0, 2.7876134668629704)	(60.0, 2.6832570619021374)	(61.0, 2.4570755630199907)	(62.0, 2.335250469098677)	(63.0, 2.1935860728399583)	(64.0, 1.8863850526224006)	(65.0, 1.7208484286635628)	(66.0, 1.5618594745413967)	(67.0, 1.2541121288322263)	(68.0, 1.1053537372452216)	(69.0, 0.9578678173434569)	(70.0, 0.8103818974416923)	(71.0, 0.6979033619937334)	(72.0, 0.504903587002966)	(73.0, 0.4243823474601575)	(74.0, 0.36698659926712224)	(75.0, 0.2666590016376587)	(76.0, 0.22372715220123052)	(77.0, 0.18787008061348345)	(78.0, 0.1520130090257364)	(79.0, 0.12160683826009112)	(80.0, 0.07407240245838785)	(81.0, 0.056944137422329816)	(82.0, 0.04401900971119642)	(83.0, 0.02364299062197977)	(84.0, 0.0161920992438965)	(85.0, 0.011971117116481975)	(86.0, 0.00775013498906745)	(87.0, 0.005909374978380335)	(88.0, 0.003176374843199093)	(89.0, 0.002284134718704966)	(90.0, 0.0019190026062196768)	(91.0, 0.0013205153842513085)	(92.0, 0.001087160274768229)	(93.0, 0.0009704827200266893)	(94.0, 0.0007412456418874288)	(95.0, 0.0006286861184897081)	(96.0, 0.0005696610025616351)	(97.0, 0.0005106358866335621)	(98.0, 0.0006177047015728574)	(99.0, 0.0006698664319278986)	(100.0, 0.0006149593473436446)
SRR1039509_1	(0.0, 0.0007368345930530878)	(1.0, 0.00048280492488357563)	(2.0, 0.000261457436244644)	(3.0, 0.00029413961577522455)	(4.0, 0.00038475838629183415)	(5.0, 0.00047537715680844375)	(6.0, 0.0006209614110810296)	(7.0, 0.0009492687600018611)	(8.0, 0.0011319918546501067)	(9.0, 0.0014781258469512548)	(10.0, 0.0025269266991598837)	(11.0, 0.0032295935590673647)	(12.0, 0.004865188089211416)	(13.0, 0.009379785525276605)	(14.0, 0.012258788431197744)	(15.0, 0.017854868899002143)	(16.0, 0.02345094936680654)	(17.0, 0.03401917778410425)	(18.0, 0.06339005830679094)	(19.0, 0.08219271041217993)	(20.0, 0.10957146353711623)	(21.0, 0.17307888057949425)	(22.0, 0.20920754449693602)	(23.0, 0.26398584849741896)	(24.0, 0.31876415249790196)	(25.0, 0.38138023737126414)	(26.0, 0.5158540361570677)	(27.0, 0.587711750069509)	(28.0, 0.6684144502058175)	(29.0, 0.851758506265144)	(30.0, 0.9543998621881622)	(31.0, 1.043681634451248)	(32.0, 1.132963406714334)	(33.0, 1.23970637616844)	(34.0, 1.4654303057572393)	(35.0, 1.5844112658919325)	(36.0, 1.716624052075666)	(37.0, 1.9756466659452818)	(38.0, 2.102456493631164)	(39.0, 2.2359691392280454)	(40.0, 2.6464186897381463)	(41.0, 2.9233555946513654)	(42.0, 2.914988956691537)	(43.0, 2.906622318731708)	(44.0, 2.9092517486303047)	(45.0, 2.9409267228098974)	(46.0, 2.9699722670908932)	(47.0, 2.9778026201956975)	(48.0, 3.0253031970361657)	(49.0, 3.0649734207718304)	(50.0, 3.0654235435171837)	(51.0, 3.0658736662625365)	(52.0, 3.0827822375087672)	(53.0, 3.0542194981526545)	(54.0, 3.008748187550312)	(55.0, 2.973516798016346)	(56.0, 2.895526718781076)	(57.0, 2.8527680290797717)	(58.0, 2.7752577836621546)	(59.0, 2.697747538244538)	(60.0, 2.5969928354126033)	(61.0, 2.374089972138739)	(62.0, 2.2519418116968093)	(63.0, 2.1169554969138216)	(64.0, 1.8232853160809457)	(65.0, 1.664601450031057)	(66.0, 1.5087163669918782)	(67.0, 1.2106979707278196)	(68.0, 1.0685646575029402)	(69.0, 0.9324508075261475)	(70.0, 0.7963369575493546)	(71.0, 0.6842415384203087)	(72.0, 0.4934949686973056)	(73.0, 0.4148438181033485)	(74.0, 0.3582590809069935)	(75.0, 0.2608869836564739)	(76.0, 0.22009962360230945)	(77.0, 0.1834183337400779)	(78.0, 0.1467370438778464)	(79.0, 0.11757265530764835)	(80.0, 0.07129320353873132)	(81.0, 0.05417814034001233)	(82.0, 0.0416162989713492)	(83.0, 0.021760389352906515)	(84.0, 0.014466321103126954)	(85.0, 0.01043007193110026)	(86.0, 0.006393822759073568)	(87.0, 0.004722574942168883)	(88.0, 0.0022907236743706883)	(89.0, 0.0015301202234771784)	(90.0, 0.0013102582884532731)	(91.0, 0.0008393377924899086)	(92.0, 0.0005882792315504491)	(93.0, 0.00048429047849860203)	(94.0, 0.0002867118477000926)	(95.0, 0.00019312196995343027)	(96.0, 0.0001663820048829553)	(97.0, 0.00013964203981248034)	(98.0, 0.0001559831295777706)	(99.0, 0.00021986193502390524)	(100.0, 0.0002673996507047496)
SRR1039509_2	(0.0, 0.0011012382292886927)	(1.0, 0.0010268302408232405)	(2.0, 0.001211362052217562)	(3.0, 0.0014703018520773356)	(4.0, 0.0016652507818568205)	(5.0, 0.0018601997116363053)	(6.0, 0.0020477078425692446)	(7.0, 0.0024956439331312668)	(8.0, 0.0027560718927603497)	(9.0, 0.0031310881546262287)	(10.0, 0.004302269893072446)	(11.0, 0.005098435369652785)	(12.0, 0.007138702413375485)	(13.0, 0.012481195985194954)	(14.0, 0.015783422513291723)	(15.0, 0.02167802335952485)	(16.0, 0.02757262420575797)	(17.0, 0.039092468979979283)	(18.0, 0.06919198847402401)	(19.0, 0.08777166319384742)	(20.0, 0.11643362035073962)	(21.0, 0.18274750783091992)	(22.0, 0.22039943815420804)	(23.0, 0.27525598357047804)	(24.0, 0.33011252898674803)	(25.0, 0.3919411029222309)	(26.0, 0.5262341286644484)	(27.0, 0.598698580471183)	(28.0, 0.682038503872028)	(29.0, 0.8649631027154957)	(30.0, 0.9645477781581183)	(31.0, 1.052782259040221)	(32.0, 1.1410167399223234)	(33.0, 1.2456269309059027)	(34.0, 1.479096876313952)	(35.0, 1.6079566307384223)	(36.0, 1.7831636330182532)	(37.0, 2.102021209669717)	(38.0, 2.24567178404135)	(39.0, 2.3435733507848835)	(40.0, 2.531460962458997)	(41.0, 2.6214470073895764)	(42.0, 2.7003462620388032)	(43.0, 2.77924551668803)	(44.0, 2.834201768808844)	(45.0, 2.9255658496858032)	(46.0, 2.9619736784419493)	(47.0, 2.9856964333245046)	(48.0, 3.051273681718877)	(49.0, 3.0931281752306936)	(50.0, 3.0800904074917774)	(51.0, 3.067052639752861)	(52.0, 3.0763491738317343)	(53.0, 3.0743699213385534)	(54.0, 3.0630941347664984)	(55.0, 3.008134906326146)	(56.0, 2.901555879967771)	(57.0, 2.8499360820497484)	(58.0, 2.775935849361087)	(59.0, 2.7019356166724253)	(60.0, 2.594243446806607)	(61.0, 2.3672038397617423)	(62.0, 2.2478564025826953)	(63.0, 2.112012714360858)	(64.0, 1.8190595348137568)	(65.0, 1.6619500434884928)	(66.0, 1.5035294834064679)	(67.0, 1.2076862975873686)	(68.0, 1.0702636718502943)	(69.0, 0.9332294558130095)	(70.0, 0.7961952397757248)	(71.0, 0.685755926975762)	(72.0, 0.4967953521079769)	(73.0, 0.4182740900401544)	(74.0, 0.3618847400614961)	(75.0, 0.2632867145459254)	(76.0, 0.221078039009013)	(77.0, 0.18447674948285706)	(78.0, 0.1478754599567011)	(79.0, 0.11822982919229563)	(80.0, 0.07130219902690423)	(81.0, 0.0540201996259183)	(82.0, 0.041512216764875785)	(83.0, 0.02206196858000658)	(84.0, 0.015119703256179888)	(85.0, 0.011065956044582053)	(86.0, 0.007012208832984215)	(87.0, 0.0053320764534343056)	(88.0, 0.0029331629053081258)	(89.0, 0.002214381736731858)	(90.0, 0.0018944273863304131)	(91.0, 0.0013601780291484663)	(92.0, 0.001145883022367964)	(93.0, 0.0010268302408232405)	(94.0, 0.0008452747489675371)	(95.0, 0.0007827720386565572)	(96.0, 0.0007053877306524869)	(97.0, 0.0006280034226484166)	(98.0, 0.0007158048490376502)	(99.0, 0.0007619378018862306)	(100.0, 0.0007202693283455775)
SRR1039512_1	(0.0, 0.0004653744411703165)	(1.0, 0.0003233009939861093)	(2.0, 0.00021478820361706913)	(3.0, 0.00024834886043223616)	(4.0, 0.0003546242736802652)	(5.0, 0.00046089968692829416)	(6.0, 0.0005705311658578399)	(7.0, 0.0008949508484044548)	(8.0, 0.001109739052021524)	(9.0, 0.0015135856223640342)	(10.0, 0.002574102377723313)	(11.0, 0.0032307725627400818)	(12.0, 0.0048897876979698395)	(13.0, 0.008930490778515952)	(14.0, 0.01131217872383231)	(15.0, 0.01611359002552221)	(16.0, 0.020915001327212107)	(17.0, 0.03056816491581466)	(18.0, 0.05667611854089362)	(19.0, 0.07313090857737002)	(20.0, 0.09520934600750793)	(21.0, 0.14888290445200458)	(22.0, 0.18047802546636338)	(23.0, 0.2295079076962014)	(24.0, 0.2785377899260395)	(25.0, 0.33456059434759783)	(26.0, 0.45821483438308086)	(27.0, 0.5258462699970056)	(28.0, 0.6037260115137216)	(29.0, 0.789715815517696)	(30.0, 0.8978258780049542)	(31.0, 0.9876151779368125)	(32.0, 1.077404477868671)	(33.0, 1.1942313616193885)	(34.0, 1.44757069172004)	(35.0, 1.5840831380699743)	(36.0, 1.7259104737708701)	(37.0, 1.9939527276222464)	(38.0, 2.1201676457727263)	(39.0, 2.2753386986233326)	(40.0, 2.5422466022743566)	(41.0, 2.6539834530747735)	(42.0, 2.7406974781538023)	(43.0, 2.827411503232831)	(44.0, 2.898093602551254)	(45.0, 3.0396916070972466)	(46.0, 3.1106075123248154)	(47.0, 3.1297751221205177)	(48.0, 3.1850696602891873)	(49.0, 3.221196588662154)	(50.0, 3.1905109614474862)	(51.0, 3.159825334232819)	(52.0, 3.1480354754936504)	(53.0, 3.1198120818006556)	(54.0, 3.1033785468468285)	(55.0, 3.0633473953976975)	(56.0, 2.978350557259045)	(57.0, 2.9333848705695234)	(58.0, 2.8351203861032745)	(59.0, 2.736855901637026)	(60.0, 2.6412113857794814)	(61.0, 2.4194627019389467)	(62.0, 2.293358533955957)	(63.0, 2.1295478493525657)	(64.0, 1.7963386307860585)	(65.0, 1.6269400968229424)	(66.0, 1.4740232014217547)	(67.0, 1.1743198239309498)	(68.0, 1.0275333418413328)	(69.0, 0.898314744905895)	(70.0, 0.7690961479704573)	(71.0, 0.6569532132225766)	(72.0, 0.46717217368704894)	(73.0, 0.38953406889940195)	(74.0, 0.3351590927274683)	(75.0, 0.24138614283164953)	(76.0, 0.2019881691077644)	(77.0, 0.1697173602028603)	(78.0, 0.13744655129795616)	(79.0, 0.11006776746814288)	(80.0, 0.06684164149020771)	(81.0, 0.05099429934208584)	(82.0, 0.0398186006226352)	(83.0, 0.022495708263206477)	(84.0, 0.016348514623228377)	(85.0, 0.012725082375750842)	(86.0, 0.009101650128273304)	(87.0, 0.0072088290838978825)	(88.0, 0.004104468328494931)	(89.0, 0.0028929286174674)	(90.0, 0.0022384958095716424)	(91.0, 0.0012920852873839316)	(92.0, 0.0010001075730919782)	(93.0, 0.0008524406831052432)	(94.0, 0.0005269023119981227)	(95.0, 0.0003490308308777374)	(96.0, 0.0003098767312600425)	(97.0, 0.00027072263164234757)	(98.0, 0.00019353312096746333)	(99.0, 0.00010291934756651231)	(100.0, 8.949508484044547e-05)
SRR1039512_2	(0.0, 0.0013601655822627248)	(1.0, 0.0011207943367000414)	(2.0, 0.0009026756783602131)	(3.0, 0.0009239282655830681)	(4.0, 0.0010346654305863655)	(5.0, 0.001145402595589663)	(6.0, 0.0012706810044822825)	(7.0, 0.0016946141917171286)	(8.0, 0.001993268970059355)	(9.0, 0.002439573301739312)	(10.0, 0.0036218882856634076)	(11.0, 0.004357898937907546)	(12.0, 0.0060983739757371515)	(13.0, 0.010314216146418247)	(14.0, 0.012789583279269734)	(15.0, 0.017559111274967315)	(16.0, 0.022328639270664898)	(17.0, 0.03235762332540799)	(18.0, 0.05938644004399062)	(19.0, 0.07638627270783016)	(20.0, 0.09921378849962104)	(21.0, 0.15585193344852982)	(22.0, 0.18966256260564773)	(23.0, 0.2399473025321451)	(24.0, 0.2902320424586424)	(25.0, 0.3470245483042225)	(26.0, 0.4737850455163305)	(27.0, 0.5437530368828585)	(28.0, 0.6206963510873719)	(29.0, 0.8075703505379365)	(30.0, 0.9175010357839878)	(31.0, 1.0089822382061564)	(32.0, 1.100463440628325)	(33.0, 1.2149880403861797)	(34.0, 1.4683938234165033)	(35.0, 1.6072750066889723)	(36.0, 1.7530028787188672)	(37.0, 2.0222407206729955)	(38.0, 2.1457506905972292)	(39.0, 2.298091472925099)	(40.0, 2.5576448464489387)	(41.0, 2.6648574376449092)	(42.0, 2.7503789671869003)	(43.0, 2.8359004967288914)	(44.0, 2.9052085393342884)	(45.0, 3.0436534852900774)	(46.0, 3.11279038864047)	(47.0, 3.122028552739078)	(48.0, 3.1643816034025614)	(49.0, 3.1974964899674365)	(50.0, 3.162405112790836)	(51.0, 3.1273137356142358)	(52.0, 3.107584623328093)	(53.0, 3.073005545359285)	(54.0, 3.0581555796766207)	(55.0, 3.015214167914231)	(56.0, 2.9260159407826856)	(57.0, 2.8797591254135306)	(58.0, 2.7861370044679648)	(59.0, 2.6925148835223993)	(60.0, 2.5987428759090516)	(61.0, 2.3884608294683454)	(62.0, 2.2719507906409873)	(63.0, 2.112195092486785)	(64.0, 1.788038328034355)	(65.0, 1.623637261736126)	(66.0, 1.473755068182774)	(67.0, 1.1804962098807081)	(68.0, 1.0371195451319943)	(69.0, 0.9083702531787159)	(70.0, 0.7796209612254376)	(71.0, 0.6668424292915237)	(72.0, 0.47714071718309703)	(73.0, 0.40021753700858426)	(74.0, 0.34470801629693126)	(75.0, 0.25037113728634436)	(76.0, 0.2115437789874104)	(77.0, 0.17858884610531797)	(78.0, 0.14563391322322553)	(79.0, 0.11767110122405955)	(80.0, 0.07339413213829662)	(81.0, 0.05707997505169972)	(82.0, 0.04554988720468971)	(83.0, 0.027510914881374766)	(84.0, 0.021002030405069837)	(85.0, 0.017012136793284362)	(86.0, 0.013022243181498883)	(87.0, 0.010947319534214876)	(88.0, 0.007301941546884102)	(89.0, 0.005731487206837338)	(90.0, 0.004865723916811557)	(91.0, 0.0034004139556568125)	(92.0, 0.0028008672845278478)	(93.0, 0.0023646299678481914)	(94.0, 0.0016342121017153299)	(95.0, 0.0013400315522621253)	(96.0, 0.001124150008366808)	(97.0, 0.0009082684644714906)	(98.0, 0.0007841086128011268)	(99.0, 0.000607376571684753)	(100.0, 0.000554804382238743)
SRR1039513_1	(0.0, 0.0005876145780589545)	(1.0, 0.00040421894541635086)	(2.0, 0.0002451513048589906)	(3.0, 0.0002694792969442339)	(4.0, 0.0003967334093901221)	(5.0, 0.0005239875218360103)	(6.0, 0.0007223542265310715)	(7.0, 0.0011845860761506948)	(8.0, 0.0014484512210752572)	(9.0, 0.0019518535188391385)	(10.0, 0.0031064974508849185)	(11.0, 0.003757739085166817)	(12.0, 0.005625380323710882)	(13.0, 0.010436708604569392)	(14.0, 0.013380395646883836)	(15.0, 0.020355043839322445)	(16.0, 0.027329692031761055)	(17.0, 0.03994656300396956)	(18.0, 0.07462518002948067)	(19.0, 0.09668692608278324)	(20.0, 0.12700708975702268)	(21.0, 0.19971222979577566)	(22.0, 0.24209720616028924)	(23.0, 0.3056475356389645)	(24.0, 0.3691978651176398)	(25.0, 0.4398220261411012)	(26.0, 0.5945499271872554)	(27.0, 0.6786536672099481)	(28.0, 0.7703570976832697)	(29.0, 0.9808410138207885)	(30.0, 1.0996214994849858)	(31.0, 1.19230179240973)	(32.0, 1.2849820853344744)	(33.0, 1.4001826133941278)	(34.0, 1.6488970334016033)	(35.0, 1.7824109253494254)	(36.0, 1.9267526451591872)	(37.0, 2.18360010005916)	(38.0, 2.2961058351493713)	(39.0, 2.4305067631163015)	(40.0, 2.6612222117487097)	(41.0, 2.757536732414188)	(42.0, 2.8351093422539964)	(43.0, 2.9126819520938043)	(44.0, 2.9729255460328936)	(45.0, 3.0816754134219444)	(46.0, 3.1301816868719063)	(47.0, 3.136712817054791)	(48.0, 3.1691607443444854)	(49.0, 3.1950775414512957)	(50.0, 3.1584302284508867)	(51.0, 3.1217829154504777)	(52.0, 3.095194291485313)	(53.0, 3.0245663876938385)	(54.0, 2.9805271078675286)	(55.0, 2.9296909613294027)	(56.0, 2.8062357584168254)	(57.0, 2.7336167020423745)	(58.0, 2.627754380175441)	(59.0, 2.521892058308508)	(60.0, 2.4174089464544077)	(61.0, 2.191250317877966)	(62.0, 2.0695748011556248)	(63.0, 1.9173676543663027)	(64.0, 1.607385993368152)	(65.0, 1.4496114791593226)	(66.0, 1.3038213081284855)	(67.0, 1.027219523655295)	(68.0, 0.8964079102129416)	(69.0, 0.7824069393014913)	(70.0, 0.6684059683900411)	(71.0, 0.5721008046445955)	(72.0, 0.4056374544933212)	(73.0, 0.3354792680874925)	(74.0, 0.2886160697952876)	(75.0, 0.20760385615142732)	(76.0, 0.1734548407997719)	(77.0, 0.1458294700949748)	(78.0, 0.11820409939017772)	(79.0, 0.09577369068758335)	(80.0, 0.05942205636021013)	(81.0, 0.04550083073543127)	(82.0, 0.035996071366127355)	(83.0, 0.021017513777643687)	(84.0, 0.015543715558463934)	(85.0, 0.012016156706103651)	(86.0, 0.008488597853743368)	(87.0, 0.006819323319894364)	(88.0, 0.003974819629927451)	(89.0, 0.0027995904738095413)	(90.0, 0.002133377767475185)	(91.0, 0.001218270988268724)	(92.0, 0.0009693769153966193)	(93.0, 0.0007485536026228719)	(94.0, 0.0004435180095540516)	(95.0, 0.00035930572925897854)	(96.0, 0.00027696483297046267)	(97.0, 0.0001946239366819467)	(98.0, 0.00015345348853768875)	(99.0, 8.982643231474463e-05)	(100.0, 6.736982423605847e-05)
SRR1039513_2	(0.0, 0.001670172843573398)	(1.0, 0.0013847911359541173)	(2.0, 0.0011872750431489154)	(3.0, 0.0012751406579629943)	(4.0, 0.0014203730791432895)	(5.0, 0.001565605500323585)	(6.0, 0.0018088698058005797)	(7.0, 0.0024043227326397913)	(8.0, 0.002756511354002008)	(9.0, 0.0032728126112979584)	(10.0, 0.004717875202041898)	(11.0, 0.005646636535489888)	(12.0, 0.007606548059317975)	(13.0, 0.013166045142099686)	(14.0, 0.01676563070105331)	(15.0, 0.023587923685997686)	(16.0, 0.03041021667094207)	(17.0, 0.043744731421610894)	(18.0, 0.08009568028093295)	(19.0, 0.10311211438958617)	(20.0, 0.1354074478874485)	(21.0, 0.2111178352108424)	(22.0, 0.254532889036374)	(23.0, 0.3202716183215289)	(24.0, 0.38601034760668373)	(25.0, 0.45677411866467676)	(26.0, 0.6101214013784212)	(27.0, 0.6927049130341726)	(28.0, 0.7846653559634298)	(29.0, 0.9947491363354686)	(30.0, 1.11287247377825)	(31.0, 1.2078748097691285)	(32.0, 1.302877145760007)	(33.0, 1.4189839310347)	(34.0, 1.6677205941417683)	(35.0, 1.800350471974144)	(36.0, 1.9419099652227896)	(37.0, 2.1992937666869325)	(38.0, 2.3151180749024305)	(39.0, 2.4426103558355527)	(40.0, 2.6655450269957295)	(41.0, 2.7609874172227844)	(42.0, 2.832369878395006)	(43.0, 2.9037523395672267)	(44.0, 2.9649699835810392)	(45.0, 3.067993506193705)	(46.0, 3.1097993847925594)	(47.0, 3.1150531676287563)	(48.0, 3.1403519292362585)	(49.0, 3.160396908007562)	(50.0, 3.1184414400148928)	(51.0, 3.076485972022223)	(52.0, 3.0457482562415197)	(53.0, 2.9726338984467233)	(54.0, 2.930257256432631)	(55.0, 2.8801992716623124)	(56.0, 2.7651526830622353)	(57.0, 2.700164079232477)	(58.0, 2.6004271663111207)	(59.0, 2.500690253389765)	(60.0, 2.3990979962878303)	(61.0, 2.1770216487368286)	(62.0, 2.0565375582877614)	(63.0, 1.9110640512883068)	(64.0, 1.6088607984858183)	(65.0, 1.4521310526827849)	(66.0, 1.3121393434207804)	(67.0, 1.0417761204757543)	(68.0, 0.9114046067927324)	(69.0, 0.7979715503919685)	(70.0, 0.6845384939912046)	(71.0, 0.5869749842528116)	(72.0, 0.4185598378416115)	(73.0, 0.3477082011688044)	(74.0, 0.3005948037379165)	(75.0, 0.21875052510597284)	(76.0, 0.18401964390491699)	(77.0, 0.1562054567625727)	(78.0, 0.1283912696202284)	(79.0, 0.10492606733012806)	(80.0, 0.06710536636846143)	(81.0, 0.05274986769689511)	(82.0, 0.04295829786091959)	(83.0, 0.026977648396345786)	(84.0, 0.020788568767747494)	(85.0, 0.01704810776024898)	(86.0, 0.013307646752750472)	(87.0, 0.011031854712855244)	(88.0, 0.007297929164309847)	(89.0, 0.005839795655659681)	(90.0, 0.004985829019119543)	(91.0, 0.00347032870410316)	(92.0, 0.0028087950256269144)	(93.0, 0.002414489002122412)	(94.0, 0.0017406105678458412)	(95.0, 0.0014610381570737724)	(96.0, 0.0012468203358328366)	(97.0, 0.0010326025145919006)	(98.0, 0.0008880962555175068)	(99.0, 0.0006433796258287089)	(100.0, 0.000543169255214305)
